0.620117,0.820753
0.625,0.000766757
0.629883,-0.823233
0.634766,1.01059
0.639648,-1.97097
0.644531,2.10832
0.649414,-2.2748
0.654297,2.75279
0.65918,-2.28061
0.664063,2.51261
0.668945,-2.37436
0.673828,1.95127
0.678711,-2.35102
0.683594,1.99664
0.688477,-2.23642
0.693359,2.72089
0.698242,-2.63431
0.703125,3.49024
0.708008,-3.76255
0.712891,4.05892
0.717773,-4.84221
0.722656,4.6553
0.727539,-5.05182
0.732422,5.08319
0.737305,-4.55149
0.742188,4.70883
0.74707,-3.96679
0.751953,3.54572
0.756836,-3.37775
0.761719,2.50875
0.766602,-2.57793
0.771484,2.23859
0.776367,-1.92905
0.78125,2.37138
0.786133,-2.02257
0.791016,2.35819
0.795898,-2.60321
0.800781,2.2748
0.805664,-2.70514
0.810547,2.26407
0.81543,-1.93455
0.820313,1.84193
0.825195,-0.828844
0.830078,0.555406
0.834961,0.160892
0.839844,-1.07273
0.844727,1.19492
0.849609,-2.07254
0.854492,2.26773
0.859375,-2.27793
0.864258,2.77243
0.869141,-2.29092
0.874023,2.4129
0.878906,-2.38625
0.883789,1.90005
0.888672,-2.3264
0.893555,2.08452
0.898438,-2.24962
0.90332,2.86237
0.908203,-2.78226
0.913086,3.59451
0.917969,-3.9761
0.922852,4.15227
0.927734,-4.94707
0.932617,4.75489
0.9375,-4.99949
0.942383,5.08999
0.947266,-4.44808
0.952148,4.55197
0.957031,-3.87637
0.961914,3.33529
0.966797,-3.25868
0.97168,2.40878
0.976563,-2.43975
0.981445,2.25244
0.986328,-1.8854
0.991211,2.38544
0.996094,-2.10902
1.00098,2.34
1.00586,-2.67788
1.01074,2.27299
1.01563,-2.63082
1.02051,2.2419
1.02539,-1.75339
1.03027,1.68699
1.03516,-0.654105
1.04004,0.279103
1.04492,0.322774
1.0498,-1.30248
1.05469,1.38237
1.05957,-2.14989
1.06445,2.41046
1.06934,-2.27651
1.07422,2.76505
1.0791,-2.30483
1.08398,2.30852
1.08887,-2.39257
1.09375,1.87113
1.09863,-2.2997
1.10352,2.19048
1.1084,-2.28138
1.11328,3.00095
1.11816,-2.95119
1.12305,3.69286
1.12793,-4.18289
1.13281,4.24857
1.1377,-5.02341
1.14258,4.84807
1.14746,-4.92978
1.15234,5.07022
1.15723,-4.34607
1.16211,4.37398
1.16699,-3.78503
1.17188,3.13438
1.17676,-3.1318
1.18164,2.33303
1.18652,-2.30857
1.19141,2.27415
1.19629,-1.86607
1.20117,2.39254
1.20605,-2.20689
1.21094,2.32152
1.21582,-2.7331
1.2207,2.27417
1.22559,-2.53091
1.23047,2.2046
1.23535,-1.56705
1.24023,1.50535
1.24512,-0.484756
1.25,-0.0027144
1.25488,0.487967
1.25977,-1.50908
1.26465,1.57066
1.26953,-2.20548
1.27441,2.53306
1.2793,-2.27413
1.28418,2.73224
1.28906,-2.32187
1.29395,2.20494
1.29883,-2.39247
1.30371,1.86621
1.30859,-2.27369
1.31348,2.311
1.31836,-2.33426
1.32324,3.1343
1.32813,-3.1378
1.33301,3.78668
1.33789,-4.37725
1.34277,4.34817
1.34766,-5.07091
1.35254,4.93141
1.35742,-4.84637
1.3623,5.02222
1.36719,-4.24669
1.37207,4.17902
1.37695,-3.69102
1.38184,2.94777
1.38672,-2.99851
1.3916,2.28055
1.39648,-2.1884
1.40137,2.30039
1.40625,-1.87164
1.41113,2.39265
1.41602,-2.31053
1.4209,2.30453
1.42578,-2.76544
1.43066,2.27656
1.43555,-2.4079
1.44043,2.14862
1.44531,-1.37893
1.4502,1.29852
1.45508,-0.319768
1.45996,-0.284838
1.46484,0.657559
1.46973,-1.69036
1.47461,1.75693
1.47949,-2.24246
1.48438,2.63249
1.48926,-2.27299
1.49414,2.67661
1.49902,-2.34035
1.50391,2.10757
1.50879,-2.3854
1.51367,1.88608
1.51855,-2.25193
1.52344,2.44251
1.52832,-2.41055
1.5332,3.26104
1.53809,-3.33925
1.54297,3.87811
1.54785,-4.55519
1.55273,4.45006
1.55762,-5.09011
1.5625,5.00068
1.56738,-4.75321
1.57227,4.94548
1.57715,-4.15059
1.58203,3.97169
1.58691,-3.59243
1.5918,2.77899
1.59668,-2.85967
1.60156,2.2492
1.60645,-2.08265
1.61133,2.3269
1.61621,-1.90083
1.62109,2.38607
1.62598,-2.41452
1.63086,2.29033
1.63574,-2.77215
1.64063,2.2781
1.64551,-2.26447
1.65039,2.07083
1.65527,-1.19135
1.66016,1.06836
1.66504,-0.157562
1.66992,-0.560622
1.6748,0.832251
1.67969,-1.8444
1.68457,1.93803
1.68945,-2.26453
1.69434,2.70625
1.69922,-2.27449
1.7041,2.60139
1.70898,-2.3584
1.71387,2.02096
1.71875,-2.37122
1.72363,1.9302
1.72852,-2.23843
1.7334,2.58056
1.73828,-2.51103
1.74316,3.37986
1.74805,-3.54946
1.75293,3.96837
1.75781,-4.7119
1.7627,4.55367
1.76758,-5.08276
1.77246,5.05264
1.77734,-4.65334
1.78223,4.83992
1.78711,-4.05718
1.79199,3.7585
1.79688,-3.48813
1.80176,2.63188
1.80664,-2.7184
1.81152,2.23608
1.81641,-1.99504
1.82129,2.35164
1.82617,-1.95281
1.83105,2.37389
1.83594,-2.51445
1.84082,2.28056
1.8457,-2.75236
1.85059,2.27456
1.85547,-2.1052
1.86035,1.96891
1.86523,-1.00741
1.87012,0.818468
1.875,0.00242306
1.87988,-0.825907
1.88477,1.01266
1.88965,-1.97221
1.89453,2.10999
1.89941,-2.27474
1.9043,2.75333
1.90918,-2.28079
1.91406,2.51169
1.91895,-2.37431
1.92383,1.95104
1.92871,-2.35098
1.93359,1.99728
1.93848,-2.23622
1.94336,2.7225
1.94824,-2.6358
1.95313,3.49123
1.95801,-3.76469
1.96289,4.05984
1.96777,-4.84334
1.97266,4.65627
1.97754,-5.05142
1.98242,5.08332
1.9873,-4.55068
1.99219,4.70773
1.99707,-3.96576
2.00195,3.54331
2.00684,-3.37654
2.01172,2.50779
2.0166,-2.57651
2.02148,2.23868
2.02637,-1.9286
2.03125,2.37172
2.03613,-2.02324
2.04102,2.3579
2.0459,-2.60378
2.05078,2.27439
2.05566,-2.70449
2.06055,2.26407
2.06543,-1.93292
2.07031,1.84033
2.0752,-0.827141
2.08008,0.552797
2.08496,0.162191
2.08984,-1.07528
2.09473,1.19671
2.09961,-2.0734
2.10449,2.26884
2.10938,-2.27811
2.11426,2.77232
2.11914,-2.29068
2.12402,2.41175
2.12891,-2.38634
2.13379,1.89966
2.13867,-2.32599
2.14355,2.08561
2.14844,-2.24983
2.15332,2.86372
2.1582,-2.78345
2.16309,3.59543
2.16797,-3.97777
2.17285,4.15332
2.17773,-4.94806
2.18262,4.75602
2.1875,-4.9989
2.19238,5.08995
2.19727,-4.44706
2.20215,4.55035
2.20703,-3.8755
2.21191,3.33339
2.2168,-3.25739
2.22168,2.40802
2.22656,-2.43861
2.23145,2.25261
2.23633,-1.885
2.24121,2.38571
2.24609,-2.11025
2.25098,2.34002
2.25586,-2.6783
2.26074,2.27299
2.26563,-2.62998
2.27051,2.24139
2.27539,-1.75162
2.28027,1.68551
2.28516,-0.652844
2.29004,0.276531
2.29492,0.324471
2.2998,-1.30482
2.30469,1.38412
2.30957,-2.15076
2.31445,2.41174
2.31934,-2.27649
2.32422,2.76464
2.3291,-2.30519
2.33398,2.30751
2.33887,-2.39274
2.34375,1.87131
2.34863,-2.29962
2.35352,2.19168
2.3584,-2.28163
2.36328,3.00255
2.36816,-2.95291
2.37305,3.69378
2.37793,-4.18476
2.38281,4.24956
2.3877,-5.02401
2.39258,4.84893
2.39746,-4.9292
2.40234,5.06993
2.40723,-4.34527
2.41211,4.37186
2.41699,-3.7841
2.42188,3.1322
2.42676,-3.13055
2.43164,2.33254
2.43652,-2.30722
2.44141,2.27439
2.44629,-1.86601
2.45117,2.39275
2.45605,-2.20732
2.46094,2.32122
2.46582,-2.73327
2.4707,2.27459
2.47559,-2.52957
2.48047,2.20425
2.48535,-1.56525
2.49023,1.50372
2.49512,-0.482907
2.5,-0.00542875
2.50488,0.489329
2.50977,-1.51118
2.51465,1.57246
2.51953,-2.20601
2.52441,2.53386
2.5293,-2.27451
2.53418,2.73155
2.53906,-2.32191
2.54395,2.20342
2.54883,-2.39261
2.55371,1.86628
2.55859,-2.27345
2.56348,2.31208
2.56836,-2.335
2.57324,3.13555
2.57813,-3.13967
2.58301,3.78765
2.58789,-4.37905
2.59277,4.34914
2.59766,-5.07121
2.60254,4.93215
2.60742,-4.84551
2.6123,5.02162
2.61719,-4.2458
2.62207,4.17702
2.62695,-3.6901
2.63184,2.94606
2.63672,-2.99732
2.6416,2.28002
2.64648,-2.18731
2.65137,2.30029
2.65625,-1.87163
2.66113,2.39233
2.66602,-2.31081
2.6709,2.30431
2.67578,-2.765
2.68066,2.27694
2.68555,-2.40645
2.69043,2.14833
2.69531,-1.37652
2.7002,1.29593
2.70508,-0.317943
2.70996,-0.287281
2.71484,0.659455
2.71973,-1.69197
2.72461,1.7587
2.72949,-2.2425
2.73438,2.63333
2.73926,-2.27299
2.74414,2.67577
2.74902,-2.34073
2.75391,2.10669
2.75879,-2.38529
2.76367,1.88622
2.76855,-2.25222
2.77344,2.44349
2.77832,-2.41124
2.7832,3.26179
2.78809,-3.34064
2.79297,3.87873
2.79785,-4.55738
2.80273,4.45137
2.80762,-5.09017
2.8125,5.0015
2.81738,-4.75193
2.82227,4.94426
2.82715,-4.14939
2.83203,3.96966
2.83691,-3.59155
2.8418,2.77736
2.84668,-2.85832
2.85156,2.24899
2.85645,-2.08187
2.86133,2.32699
2.86621,-1.90123
2.87109,2.38598
2.87598,-2.4157
2.88086,2.29021
2.88574,-2.77209
2.89063,2.27774
2.89551,-2.26324
2.90039,2.06995
2.90527,-1.18992
2.91016,1.06661
2.91504,-0.156268
2.91992,-0.563916
2.9248,0.834272
2.92969,-1.84593
2.93457,1.94005
2.93945,-2.26437
2.94434,2.70671
2.94922,-2.27453
2.9541,2.60059
2.95898,-2.35857
2.96387,2.0202
2.96875,-2.37105
2.97363,1.93074
2.97852,-2.23835
2.9834,2.58191
2.98828,-2.51211
2.99316,3.38097
2.99805,-3.55151
3.00293,3.96924
3.00781,-4.71279
3.0127,4.55429
3.01758,-5.08267
3.02246,5.05286
3.02734,-4.65273
3.03223,4.83918
3.03711,-4.05603
3.04199,3.7557
3.04688,-3.48681
3.05176,2.63021
3.05664,-2.71668
3.06152,2.23625
3.06641,-1.99429
3.07129,2.35186
3.07617,-1.95341
3.08105,2.37376
3.08594,-2.51536
3.09082,2.28049
3.0957,-2.75204
3.10059,2.2745
3.10547,-2.1036
3.11035,1.9678
3.11523,-1.00566
3.12012,0.815986
3.125,0.00371314
3.12988,-0.827749
3.13477,1.01408
3.13965,-1.97323
3.14453,2.1113
3.14941,-2.27514
3.1543,2.75387
3.15918,-2.28056
3.16406,2.51007
3.16895,-2.37419
3.17383,1.94992
3.17871,-2.3504
3.18359,1.99809
3.18848,-2.23627
3.19336,2.72386
3.19824,-2.63711
3.20313,3.49226
3.20801,-3.76676
3.21289,4.06072
3.21777,-4.84448
3.22266,4.65724
3.22754,-5.05101
3.23242,5.08351
3.2373,-4.54969
3.24219,4.70634
3.24707,-3.96515
3.25195,3.54198
3.25684,-3.37574
3.26172,2.50675
3.2666,-2.57578
3.27148,2.23849
3.27637,-1.92778
3.28125,2.37223
3.28613,-2.02461
3.29102,2.35759
3.2959,-2.60523
3.30078,2.27468
3.30566,-2.70435
3.31055,2.26392
3.31543,-1.93075
3.32031,1.83945
3.3252,-0.825439
3.33008,0.549699
3.33496,0.163734
3.33984,-1.07758
3.34473,1.19802
3.34961,-2.07426
3.35449,2.27075
3.35938,-2.27766
3.36426,2.7727
3.36914,-2.2915
3.37402,2.41109
3.37891,-2.3867
3.38379,1.90007
3.38867,-2.3261
3.39355,2.08669
3.39844,-2.24965
3.40332,2.86543
3.4082,-2.78565
3.41309,3.59649
3.41797,-3.98052
3.42285,4.15434
3.42773,-4.94893
3.43262,4.75695
3.4375,-4.99831
3.44238,5.08989
3.44727,-4.44607
3.45215,4.54884
3.45703,-3.87463
3.46191,3.33123
3.4668,-3.25642
3.47168,2.40718
3.47656,-2.43704
3.48145,2.25279
3.48633,-1.88456
3.49121,2.38584
3.49609,-2.11047
3.50098,2.3392
3.50586,-2.67875
3.51074,2.27264
3.51563,-2.6287
3.52051,2.24183
3.52539,-1.7495
3.53027,1.68312
3.53516,-0.650898
3.54004,0.273121
3.54492,0.325551
3.5498,-1.30691
3.55469,1.3864
3.55957,-2.15092
3.56445,2.41301
3.56934,-2.27691
3.57422,2.76444
3.5791,-2.30534
3.58398,2.30611
3.58887,-2.39277
3.59375,1.87115
3.59863,-2.29904
3.60352,2.19256
3.6084,-2.28234
3.61328,3.00327
3.61816,-2.95407
3.62305,3.69462
3.62793,-4.186
3.63281,4.25081
3.6377,-5.02473
3.64258,4.85011
3.64746,-4.92814
3.65234,5.06955
3.65723,-4.34397
3.66211,4.36994
3.66699,-3.78321
3.67188,3.13033
3.67676,-3.12908
3.68164,2.33193
3.68652,-2.30601
3.69141,2.27493
3.69629,-1.86594
3.70117,2.39242
3.70605,-2.20868
3.71094,2.32105
3.71582,-2.73327
3.7207,2.27425
3.72559,-2.52857
3.73047,2.20408
3.73535,-1.56381
3.74023,1.50175
3.74512,-0.482064
3.75,-0.0088755
3.75488,0.491698
3.75977,-1.51294
3.76465,1.57463
3.76953,-2.20672
3.77441,2.535
3.7793,-2.27413
3.78418,2.7307
3.78906,-2.32209
3.79395,2.20284
3.79883,-2.39221
3.80371,1.86636
3.80859,-2.27353
3.81348,2.31329
3.81836,-2.33562
3.82324,3.13658
3.82813,-3.14155
3.83301,3.78853
3.83789,-4.38072
3.84277,4.34978
3.84766,-5.07148
3.85254,4.93258
3.85742,-4.84499
3.8623,5.02116
3.86719,-4.24517
3.87207,4.17438
3.87695,-3.68909
3.88184,2.9438
3.88672,-2.99542
3.8916,2.27993
3.89648,-2.18601
3.90137,2.30059
3.90625,-1.87216
3.91113,2.39258
3.91602,-2.31216
3.9209,2.30443
3.92578,-2.76561
3.93066,2.27705
3.93555,-2.40533
3.94043,2.14711
3.94531,-1.37556
3.9502,1.29431
3.95508,-0.316147
3.95996,-0.289246
3.96484,0.660813
3.96973,-1.69281
3.97461,1.76011
3.97949,-2.2435
3.98438,2.63373
3.98926,-2.27265
3.99414,2.67495
3.99902,-2.34027
4.00391,2.10513
4.00879,-2.38522
4.01367,1.8864
4.01855,-2.25173
4.02344,2.44485
4.02832,-2.41225
4.0332,3.2635
4.03809,-3.34314
4.04297,3.87985
4.04785,-4.55852
4.05273,4.452
4.05762,-5.09023
4.0625,5.00185
4.06738,-4.75136
4.07227,4.94369
4.07715,-4.14888
4.08203,3.96836
4.08691,-3.59066
4.0918,2.77651
4.09668,-2.85734
4.10156,2.24839
4.10645,-2.08108
4.11133,2.32761
4.11621,-1.90242
4.12109,2.38615
4.12598,-2.41702
4.13086,2.2908
4.13574,-2.77234
4.14063,2.27764
4.14551,-2.26201
4.15039,2.06911
4.15527,-1.18729
4.16016,1.06373
4.16504,-0.154478
4.16992,-0.565346
4.1748,0.835659
4.17969,-1.84758
4.18457,1.94096
4.18945,-2.26483
4.19434,2.70786
4.19922,-2.2749
4.2041,2.60045
4.20898,-2.35859
4.21387,2.02005
4.21875,-2.37123
4.22363,1.93099
4.22852,-2.238
4.2334,2.58387
4.23828,-2.51323
4.24316,3.38237
4.24805,-3.55445
4.25293,3.97037
4.25781,-4.71467
4.2627,4.55559
4.26758,-5.08237
4.27246,5.05342
4.27734,-4.65143
4.28223,4.83762
4.28711,-4.0553
4.29199,3.75436
4.29688,-3.48606
4.30176,2.62905
4.30664,-2.71568
4.31152,2.236
4.31641,-1.99392
4.32129,2.35171
4.32617,-1.95311
4.33105,2.37375
4.33594,-2.51557
4.34082,2.27968
4.3457,-2.75192
4.35059,2.27478
4.35547,-2.10217
4.36035,1.96662
4.36523,-1.00309
4.37012,0.81335
4.375,0.00549151
4.37988,-0.831346
4.38477,1.01568
4.38965,-1.97439
4.39453,2.11365
4.39941,-2.27486
4.4043,2.75396
4.40918,-2.28052
4.41406,2.50986
4.41895,-2.37496
4.42383,1.94951
4.42871,-2.35054
4.43359,1.99909
4.43848,-2.23653
4.44336,2.72486
4.44824,-2.63784
4.45313,3.49302
4.45801,-3.76809
4.46289,4.06122
4.46777,-4.84602
4.47266,4.65863
4.47754,-5.05041
4.48242,5.08378
4.4873,-4.54827
4.49219,4.70444
4.49707,-3.96403
4.50195,3.53938
4.50684,-3.37433
4.51172,2.50542
4.5166,-2.57408
4.52148,2.23885
4.52637,-1.92722
4.53125,2.37205
4.53613,-2.02477
4.54102,2.35718
4.5459,-2.60536
4.55078,2.27432
4.55566,-2.70365
4.56055,2.26346
4.56543,-1.92937
4.57031,1.83827
4.5752,-0.824054
4.58008,0.547778
4.58496,0.165525
4.58984,-1.08045
4.59473,1.20016
4.59961,-2.07508
4.60449,2.27244
4.60938,-2.27731
4.61426,2.77242
4.61914,-2.29134
4.62402,2.40937
4.62891,-2.38652
4.63379,1.89925
4.63867,-2.32549
4.64355,2.08748
4.64844,-2.24999
4.65332,2.86641
4.6582,-2.78671
4.66309,3.5972
4.66797,-3.98182
4.67285,4.15496
4.67773,-4.94949
4.68262,4.75752
4.6875,-4.99796
4.69238,5.08982
4.69727,-4.44543
4.70215,4.54781
4.70703,-3.87351
4.71191,3.32858
4.7168,-3.25491
4.72168,2.40619
4.72656,-2.43542
4.73145,2.25328
4.73633,-1.8844
4.74121,2.38626
4.74609,-2.11203
4.75098,2.33926
4.75586,-2.67997
4.76074,2.27299
4.76563,-2.62784
4.77051,2.24129
4.77539,-1.74808
4.78027,1.68179
4.78516,-0.649541
4.79004,0.271154
4.79492,0.326861
4.7998,-1.30853
4.80469,1.38785
4.80957,-2.15166
4.81445,2.41413
4.81934,-2.27726
4.82422,2.76381
4.8291,-2.30522
4.83398,2.30437
4.83887,-2.39252
4.84375,1.87065
4.84863,-2.29842
4.85352,2.19387
4.8584,-2.2827
4.86328,3.00494
4.86816,-2.95634
4.87305,3.69578
4.87793,-4.18863
4.88281,4.25144
4.8877,-5.02513
4.89258,4.85063
4.89746,-4.9277
4.90234,5.06932
4.90723,-4.34333
4.91211,4.36879
4.91699,-3.78257
4.92188,3.12909
4.92676,-3.12817
4.93164,2.33137
4.93652,-2.30507
4.94141,2.27552
4.94629,-1.86613
4.95117,2.39276
4.95605,-2.21037
4.96094,2.32113
4.96582,-2.7342
4.9707,2.27463
4.97559,-2.52741
4.98047,2.20383
4.98535,-1.56164
4.99023,1.49949
4.99512,-0.480186
